case_index,geom_index,location_index,location_label,lat,lon,alt_m,utc,source,clouds,visib_km,aerosol_model,strato_model,atmos_model,name,los_zen_deg,los_az_deg,rel_az_deg,rel_zen_deg,body_topo_az_deg,body_topo_zen_deg,csv
62,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi30,50,30,319.087446740257,103.123691504945,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi30.csv
63,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi60,50,60,298.485720547106,85.2021249796264,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi60.csv
64,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi90,50,90,281.130478600466,63.6476097307321,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi90.csv
65,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi120,50,120,262.090686773663,40.7849314573479,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi120.csv
66,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi150,50,150,224.824761479438,20.0276907859467,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi150.csv
67,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi180,50,180,136.960506920777,19.5912884129996,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi180.csv
68,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi210,50,210,98.5425406157569,40.162445262371,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi210.csv
69,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi240,50,240,79.3375884817329,63.0299924676012,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi240.csv
70,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi270,50,270,62.0156190428793,84.6480038720888,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi270.csv
71,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi300,50,300,41.5487964034873,102.709148469411,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi300.csv
72,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi330,50,330,15.2904904529568,113.725940813027,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi330.csv
73,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen60_azi0,60,0,344.064094514311,123.539501586641,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen60_azi0.csv
74,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen60_azi30,60,30,317.058655771973,110.573265688735,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen60_azi30.csv
